"","AS_home_advan","AS_tournie_level","AS_left_hand_advan","AS_age","AS_fatigue","AS_rank_points","AS_serve.returnpt","AS_return.servept","AS_serve.returng","AS_return.serveg","AS_serve.returnpt_os","AS_return.servept_os","AS_serve.returng_os","AS_return.serveg_os","AS_serve.returnpt_hth","AS_return.servept_hth","AS_serve.returng_hth","AS_return.serveg_hth","AS_serve.returnpt_hth_os","AS_return.servept_hth_os","AS_serve.returng_hth_os","AS_return.serveg_hth_os","AS_serve.returnpt_co","AS_return.servept_co","AS_serve.returng_co","AS_return.serveg_co","AS_serve.returnpt_co_os","AS_return.servept_co_os","AS_serve.returng_co_os","AS_return.serveg_co_os","AS_matchw","AS_matchw_os","AS_hth_matchw","AS_hth_matchw_os","AS_matchw_co","AS_matchw_co_os","AS_tbw","AS_win_lose_binary","surface.LR.","AS_rank","V41"
"3135",-1,1,0,2.5927447,0,2210,0.6641597863777,0.389603171077954,0.820602156690884,0.279831386187223,0.668192199813337,0.385064745602688,0.836008606044901,0.265119948059828,0,0,0,0,0,0,0,0,0.667061044900088,0.393797580870906,0.825451563735341,0.286549776618497,0.679752098398968,0.395139225101315,0.869875176523936,0.268035870666546,0.579480256353963,0.607524898861988,0,0,0.624999999809091,0.7600000003584,0.542984409971383,1,"Hard",23,1.15
"3136",0,1,-1,-4.25462012,0,320,0.623213711204765,0.374178522486507,0.752362415130087,0.237052494837573,0.606403664891633,0.364799494795107,0.726663072840742,0.12872981847568,0,0,0,0,0,0,0,0,0.63178832276546,0.377674854963679,0.765909885846582,0.2373533726819,0,0,0,0,0.508676016151984,0,0,0,0.608695652075614,0,0.50758620681175,0,"Hard",6,1.45
"3138",0,1,0,-4.8952772,0,382,0.635226794474743,0.369152724274149,0.776021919427032,0.242780345726257,0.635044566786804,0.370098041778354,0.772919020868465,0.24792145934123,0,0,0,0,0,0,0,0,0.636218852959187,0.352709893855917,0.792846929274998,0.19722531703467,0.635540678654602,0.351764512435904,0.784323704922043,0.205682731213264,0.553797468213227,0.549019607772395,0,0,0.454545454743802,0.5,0.481675392193525,0,"Hard",24,1.54
"3139",1,1,0,4.81861738,0,-468,0.665945125406249,0.313980466586102,0.835845109626653,0.11047769322946,0.672808047597853,0.318716731388419,0.842210097728082,0.0983990904304541,0,0,0,0,0,0,0,0,0.694736841812742,0.388803915451693,0.816326530630987,0.234432234611708,0,0,0,0,0.49704141997129,0.437499999507812,0,0,1,0,0.680851063938434,1,"Hard",-57,1.61
"3140",0,1,0,5.06502395,0,-720,0.626975328787174,0.388872052195422,0.749137519479602,0.280264135235006,0.635153795290955,0.38272495709226,0.761732880689332,0.264889986552669,0.544444444,0.35443038,0.571428571,0.266666667,0.544444444,0.35443038,0.571428571,0.266666667,0.630273388833851,0.386904119879984,0.756696336839706,0.275128177632994,0.645921728990764,0.394954527961086,0.78370426413118,0.277406375763301,0.507525969757436,0.511999999979741,0,0,0.492924528586241,0.550724637681159,0.453755970781012,0,"Hard",-13,1.67
"3141",0,1,0,-2.4476386,0,-2345,0.695811914498061,0.328309880899046,0.884201335350809,0.18919266105491,0.690171963167794,0.335452472848844,0.871673105020747,0.202238034116632,0.697478992,0.231481481,0.941176471,0,0.697478992,0.231481481,0.941176471,0,0.695323856885489,0.321698144420149,0.898272539872974,0.167328092910625,0.69304914715763,0.328997945168522,0.900505908767035,0.169021999194436,0.471137521161187,0.47571090058579,0,0,0.427970065289435,0.457627118799196,0.417407017389817,1,"Hard",-25,2.54
"3142",0,1,1,8.34223135,0,-460,0.628077814717919,0.360705684472677,0.773639324586931,0.219655984214384,0.632332965790174,0.345254299333671,0.78184212177355,0.184507885842841,0.652725046,0.419475655580524,0.822916666177083,0.331550802,0.643478261,0.333333333,0.8125,0.117647059,0.626241958364861,0.357830346477567,0.775862779893474,0.19508627438154,0.632069333935751,0.341779407066376,0.793543428705467,0.149718410122523,0.466370558707256,0.444444444444444,0.5,0,0.44224765906406,0.541666666423611,0.476510067127952,0,"Hard",-14,1.22
"3146",0,1,0,-7.67967146,0,-996,0.624297181222704,0.351864158680258,0.74434424477129,0.195580771551508,0.625921069107133,0.339960238591154,0.745337022282955,0.17312835391479,0.617752411,0.339002267,0.784722222,0.219907407,0.646254784,0.341836734658163,0.84375,0.204861111,0.637866015429724,0.354354417449256,0.776961608318549,0.202680186520592,0.630813711334079,0.350515098851584,0.758904189722253,0.198851914929248,0.447210394178734,0.429338104002243,0.666666667,1,0.473609129522488,0.488095238,0.419354838462019,0,"Hard",-4,1.72
"3147",-1,1,0,-2.69130732,0,1097,0.662307752898187,0.35160944280837,0.813350954933754,0.199925832902187,0.652603230732328,0.368259605697768,0.79853254616348,0.220218995269968,0,0,0,0,0,0,0,0,0.677356940387701,0.345478402586583,0.857154899741682,0.191687600554383,0.676923077084497,0.361388167907055,0.90000000009,0.241071428657526,0.596069869193806,0.594202898503676,0,0,0.639999999856,0.5,0.505617977248125,1,"Hard",59,1.38
"3148",0,1,0,0.758384670000002,0,-818,0.624955726142663,0.35222430119288,0.757526306937071,0.208730053855895,0.622966338641512,0.357132118990923,0.75249188186281,0.220770305924156,0.719101124,0.402439024,0.928571429,0.333333333,0,0,0,0,0.609845583840591,0.322723242695427,0.731968594965699,0.149998942902386,0.596273936002897,0.328354366425006,0.707454696077917,0.159358277512286,0.480334728156729,0.499156260328763,1,0,0.366515837236748,0.380281690078953,0.507936507811539,0,"Hard",-35,1.39
"3149",-1,1,0,-3.6495551,0,-220,0.637344123892691,0.381543160063514,0.80027725727567,0.264081086642587,0.63151737839005,0.380142352765666,0.788216929133349,0.2600558064477,0,0,0,0,0,0,0,0,0.638112419764301,0.374419468803641,0.799620677085553,0.250426961732238,0.631438827111041,0.379559432539743,0.789114849304559,0.248337082366513,0.501997680391722,0.473571121656517,0,0,0.466666666395152,0.504065040877256,0.496875000169041,1,"Hard",-5,1.6
"3151",0,1,0,7.80835045,0,530,0.623620795371767,0.391157369876185,0.758782764174797,0.264620083782518,0.626504857499257,0.389802754506133,0.759729660201041,0.262178366424643,0,0,0,0,0,0,0,0,0.626230638827326,0.398954681708507,0.766758881020732,0.283085376295962,0.630874313435564,0.383618178493796,0.780215586112976,0.250581203612821,0.557818181866209,0.555209953312007,0,0,0.610062893396226,0.560606061,0.601941747832391,1,"Hard",14,1.49
"3154",1,1,0,-10.65845311,0,-551,0.621836143596256,0.329764297829847,0.752658308182925,0.162872236434044,0.621119614600971,0.334621600220887,0.764780166795177,0.173340761232144,0,0,0,0,0,0,0,0,0.594837935896795,0.314957188244833,0.700224143316352,0.178242299286556,0.572682013546092,0.350743124805102,0.697986577262285,0.244954767099806,0.418604650968091,0.467213115227056,0,0,0.40000000012,0.5,0.537037037186214,0,"Hard",-83,1.62
"3155",0,1,0,-0.29295003,0,137,0.634663860211567,0.370073025565883,0.77356846489291,0.227122203129929,0.644303646779429,0.37583345886559,0.789600177513143,0.234491359077835,0,0,0,0,0,0,0,0,0.629150191123592,0.373850785553333,0.772305954479949,0.224548053165407,0.62889990585758,0.378060758081912,0.761252064526159,0.242515009502157,0.555862069328392,0.575757575330119,0,0,0.515151515267218,0.454545455,0.597484276489063,1,"Hard",14,2.12
"3156",0,1,-1,-12.19164955,170,-7776,0.598072917537296,0.333549379442421,0.683252417157626,0.17713288250119,0.612766000571684,0.325621719674168,0.710476584654534,0.158378320025803,0.43902439,0.326530612,0.375,0,0,0,0,0,0.60622725419418,0.319515489241149,0.704760911060525,0.161499321267046,0.612679651465689,0.306542986982488,0.724011579479083,0.138215169129843,0.379785604735794,0.379310344879905,0,0,0.388737157038283,0.36363636357438,0.378424657399366,0,"Hard",-26,1.19
"3161",0,1,0,4.99383983,-76,-255,0.650346983494476,0.340617459664623,0.791351566913383,0.173331343727559,0.647762714484348,0.341190519436331,0.790149640029167,0.176764493024334,0.634615385,0.258426966,0.8125,0.125,0.634615385,0.258426966,0.8125,0.125,0.647146620505447,0.337750042722275,0.794481016173836,0.16013548856192,0.640444615324348,0.337302258031742,0.782538966331021,0.165071946559129,0.489928303105982,0.464285714549513,0,0,0.468554768938362,0.436813187079821,0.469819093697431,1,"Hard",-1,1.65
"3162",0,1,0,1.31143052,-177,4131,0.658773248946105,0.369554653835191,0.8150195332811,0.244657110827787,0.667981030673999,0.361553163483857,0.837593960993431,0.234085938443002,0.745098039,0.453333333,1,0.333333333,0.745098039,0.453333333,1,0.333333333,0.673897138496902,0.367889088685174,0.834265104992013,0.241335669173699,0.688890900524751,0.369364696045392,0.86799418543008,0.252523294541164,0.590116279194162,0.602493074563367,1,1,0.633554083721767,0.740259740628099,0.642988364593232,0,"Hard",24,3.81
"3163",0,1,1,-1.18275154,-212,9020,0.666006136285573,0.403900629339666,0.822522207969524,0.319178438431275,0.664512438289009,0.388748783076645,0.82023112091422,0.285979683797209,0.700129993,0.468549404,0.922222222,0.447619048,0.666028621,0.440438398,0.907407407,0.412698413,0.665237627878959,0.3990302276569,0.815867104177515,0.321280957147707,0.674891728688399,0.39200528982836,0.837058446435735,0.31069318300418,0.578764142863416,0.543478261015512,0.8,0.666666667,0.547591069358171,0.550561797730085,0.5,1,"Hard",194,1.09
"3164",0,1,0,-3.88227241,28,-1435,0.613005060224417,0.381588704748877,0.751312037430059,0.28719909953657,0.624545333421685,0.375702605452263,0.768702131157869,0.268388901409459,0.525369458,0.433515256566485,0.563131313,0.354545454645455,0.579310345,0.45323741,0.681818182,0.409090909,0.614994846166771,0.373315520965098,0.752225802885494,0.26651357992375,0.635585556560177,0.363503266228886,0.782120196141097,0.238111132355013,0.459813083907597,0.478935698362938,0.5,1,0.428842504853364,0.442477875954421,0.397631968281836,0,"Hard",-5,1.43
"3165",-1,1,-1,12.02464066,42,-465,0.654613342795609,0.356880518326672,0.810977440765202,0.220563170089435,0.649698382701923,0.357163488761777,0.799383322030046,0.221818483816563,0.640350877,0.338983051,0.8125,0.117647059,0,0,0,0,0.651461344498481,0.364178157692481,0.807583640006992,0.223810348182751,0.645849490304843,0.384497811057612,0.79501468841692,0.25780858522559,0.467005075955268,0.466666666853333,0,0,0.435185185468621,0.473684210526316,0.534412955492731,1,"Hard",-13,3.26
"3166",0,1,0,11.06913073,-75,2315,0.668008637166418,0.313276763046694,0.807210939960736,0.121090729005787,0.668057947789823,0.313535893319802,0.811356296066477,0.130904539837439,0.710144928,0.244897959,0.954545455,0,0,0,0,0,0.672733724761325,0.295293175349379,0.82601011632687,0.0903539838175999,0.663829855995027,0.293918651582477,0.816519238367374,0.0626162025460472,0.536842105050036,0.559921414626314,0,0,0.558139534721471,0.554054054267714,0.540740740563841,0,"Hard",29,2.36
"3167",0,1,0,6.68309377,-45,3545,0.66104237416914,0.369781940762896,0.821495573826796,0.227494916724392,0.665272054645931,0.372221325279548,0.825883629876166,0.229689714279075,0,0,0,0,0,0,0,0,0.668123022508445,0.365763436087715,0.8377071477437,0.219680511466602,0.690689412563294,0.354830967437721,0.887698041937388,0.191825262677739,0.581173865061027,0.602649006644621,0,0,0.607218683723883,0.68599033826087,0.573493975682311,1,"Hard",36,1.56
"3168",0,1,0,-7.77275838,39,-3896,0.625750334494831,0.353724277094637,0.791916554412785,0.201887248631737,0.639271553804691,0.356513517021644,0.806078122918096,0.205469670116729,0,0,0,0,0,0,0,0,0.609937674068821,0.344208226013814,0.786135014857584,0.163743981176598,0.611665656079706,0.344482933055594,0.802621498820015,0.178434530495397,0.356429047239964,0.445161290242164,0,0,0.307692307692308,0.444444444444444,0.481927710843373,0,"Hard",-119,1.26
"3169",0,1,0,-11.22518822,-6,-1821,0.60778094932173,0.342410990010389,0.714102490035351,0.185209589015125,0.613107277956986,0.334731088766235,0.724159809211385,0.166090591899494,0,0,0,0,0,0,0,0,0.597706255071457,0.334668836972109,0.701493149452003,0.161517609479716,0.597776346307693,0.320391040183578,0.68418846068938,0.140078392308915,0.397013067826309,0.380537974559971,0,0,0.329388560473373,0.39999999976,0.389473684156485,1,"Hard",-17,3.97
"3170",0,1,0,1.18822724,201,-4843,0.617529728957016,0.348697951118212,0.741779742310339,0.207596942412691,0.622335692175314,0.354033026341861,0.754083802784791,0.215967122297325,0.57428356,0.311277056,0.692929293,0.138095238,0.57428356,0.311277056,0.692929293,0.138095238,0.595977069116173,0.334916843593247,0.704139010877698,0.188882023145706,0.584008930648887,0.342749745303223,0.692972509743436,0.201067469659778,0.414084506995596,0.442123094329238,0,0,0.360655737438861,0.321428571336735,0.438696327012724,0,"Hard",-65,1.13
"3171",0,1,1,2.92950034,-70,8390,0.650260603145787,0.421014755583786,0.788077581794197,0.34414972907057,0.650493730164293,0.407140774022033,0.796609808114666,0.312022988204411,0.681818182,0.56097561,0.833333333,0.666666667,0,0,0,0,0.657459105777697,0.419660145024641,0.790290892631814,0.346268909364462,0.668688675159708,0.410813136475498,0.817697471993966,0.32570945721148,0.647058823485494,0.636620857099185,1,0,0.623716529031375,0.676691729513596,0.521235521267721,1,"Hard",54,1.09
"3172",0,1,0,-6.86652977,-22,692,0.641037147601474,0.37709069663607,0.799028120254544,0.25373189114971,0.644287610551382,0.37805728978939,0.800783795998916,0.248866844140643,0.672727273,0.509433962,0.875,0.625,0,0,0,0,0.635696419485493,0.373081559642548,0.800868193260139,0.247844147597854,0.636099270700183,0.368881050181839,0.784214540671619,0.265695218840017,0.431778928959614,0.426086956432817,1,0,0.375,0.333333333333333,0.465168539535139,0,"Hard",144,1.86
"3173",0,1,0,-4.85968514,-13,1200,0.630586198970313,0.387677641908903,0.77620255432293,0.289837628976099,0.632031006328234,0.378954308405855,0.772945737543377,0.269955981458419,0.680851064,0.52,0.777777778,0.555555556,0.680851064,0.52,0.777777778,0.555555556,0.643768285879062,0.394237150832563,0.808672070002687,0.293708512404397,0.638254827841713,0.37088917003587,0.783998226919953,0.243751712220773,0.512799339312174,0.518902891037526,1,1,0.635097492843476,0.538461538940828,0.49618320614533,1,"Hard",20,1.95
"3174",0,1,0,-8.12867898,79,-2160,0.629850323797714,0.349824168417601,0.771474993559436,0.222680414413005,0.632008167706301,0.35434055375864,0.776534600534463,0.228766148369635,0.586267942,0.264251809,0.703632479,0.075824176,0.586267942,0.264251809,0.703632479,0.075824176,0.63918032845213,0.355737653178127,0.78753881215075,0.231164095324012,0.646736081169186,0.379551854305227,0.793189134867267,0.272584344489451,0.451997422927852,0.463619402963451,0,0,0.512585812191151,0.567567567720964,0.45588235275346,0,"Hard",-13,1.62
"3177",0,1,0,-4.85968514,32,-1115,0.629013861820033,0.364973062318207,0.752144722433637,0.221316725643419,0.638850428451076,0.360328359594141,0.764350724124864,0.212879926126976,0.547303803452696,0.381461675618538,0.546153846,0.276923077,0.626865672,0.323529412,0.692307692,0.153846154,0.635364074409717,0.365927346157762,0.785874564574208,0.225586799778194,0.656315199201654,0.362858556881259,0.819232925822632,0.209874540613877,0.469468154909206,0.446776982052102,0,0,0.579075425713393,0.604651162734451,0.43815513619561,1,"Hard",-25,1.66
"3178",0,1,0,-5.8918549,143,-2761,0.682433002634881,0.303498847221871,0.878184182569494,0.121849911924967,0.678880655444174,0.303113292517291,0.867614728007442,0.117009279106386,0.611571470388428,0.246060606,0.823529412,0.027777778,0.577981651,0.28,0.705882353,0.055555556,0.668974431815853,0.302183828757305,0.851861513970865,0.115286014736681,0.649145789799745,0.29584734822307,0.836856155648053,0.0978611651890861,0.399391087764291,0.396358990942326,0,0,0.336417157337113,0.297872340664554,0.472392638235067,0,"Hard",-71,1.27
"3179",0,1,-1,-7.4989733,-54,3305,0.637414935052564,0.374166851724301,0.773423739621568,0.235735558254616,0.644124907006964,0.374879433551645,0.78671332454707,0.239351986200517,0.595328283,0.351163253,0.7,0.19375,0.625,0.319148936,0.8,0.1875,0.649959812320657,0.376885889497609,0.80191980912167,0.228733842676047,0.658664753775691,0.377838960102406,0.820567235316542,0.233940649017081,0.574692443045197,0.602425016182869,0,0,0.617386777592466,0.640616086454833,0.5154702972947,1,"Hard",26,1.68
"3180",1,1,0,7.06639288,-13,295,0.67510838410303,0.353732176538384,0.829788835240348,0.190213220371994,0.67411361304323,0.357704152155412,0.829054996358045,0.199429746155676,0,0,0,0,0,0,0,0,0.676652553782053,0.347109397237793,0.828454893494695,0.181058652700387,0.691697924953659,0.360537077123968,0.860260213791176,0.207252947515466,0.595536959551327,0.596921797149717,0,0,0.616766466995948,0.78125000018457,0.587188612293563,0,"Hard",12,3.95
"3181",0,1,0,-1.80150582,0,-461,0.626275156399615,0.377542678794838,0.771917594114567,0.227143369609216,0.635007601306973,0.376352289358278,0.771677024771796,0.229910460498819,0,0,0,0,0,0,0,0,0.608852569323257,0.379142808440475,0.757233876415765,0.216402516541727,0.596531446414979,0.373070422718368,0.654676258766731,0.189189189214755,0.389671361662881,0.44186046476947,0,0,0.428571428571429,0.5,0,1,"Hard",-68,2.77
"3182",0,1,0,-3.97535934,112,-3667,0.636386426511351,0.32073539034287,0.807846168914372,0.138767256520063,0.637787465215633,0.329461720079006,0.805650036008816,0.156959463580583,0.651515152,0.196428571,0.818181818,0,0.651515152,0.196428571,0.818181818,0,0.636862948983993,0.299249181484891,0.808894898621009,0.108299459609195,0.627694773230063,0.317608230336444,0.794569066382627,0.159761372743921,0.341935483632716,0.375531010707442,0,0,0.312500000371094,0.266666666506667,0.484662576508713,0,"Hard",-81,1.23
"3184",1,1,0,-1.0677618,4,-2887,0.589989444574072,0.323892659504156,0.690506457697579,0.138628639943648,0.595120211042218,0.331792600385057,0.70711387079026,0.156112399493538,0,0,0,0,0,0,0,0,0.56337449789096,0.305371001162609,0.618842697904615,0.144822475362973,0.645118026018743,0.376708583769743,0.75,0.307692307692308,0.288652952760878,0.347490347786855,0,0,0.2,0.5,0.375253549442121,0,"Hard",-111,1.05
"3185",-1,1,0,4.49007529,44,381,0.627140934977906,0.362686893375316,0.800588688156028,0.222426174707032,0.642819730536565,0.359942985533054,0.824888484854194,0.224948028548565,0,0,0,0,0,0,0,0,0.600546345413233,0.316789706352337,0.751916489768621,0.176012243922278,0.605496973334334,0.319857302845733,0.754122211291101,0.178868552601889,0.564738292118935,0.578512396763882,0,0,0,0,0.333333333333333,1,"Hard",65,1.65
"3186",0,1,1,6.66666667,92,-5181,0.631248754059264,0.310130627088644,0.754461048997625,0.125211633684097,0.634908973924486,0.342634625569164,0.765543131865916,0.137880488937948,0,0,0,0,0,0,0,0,0.616778025177169,0.326638309240434,0.748398781295553,0.13619367826585,0.591862724199646,0.365711915786046,0.692929628720742,0.151143806165167,0.40289855080405,0.416666666666667,0,0,0.42857142844898,0.37500000009375,0.502369668557153,0,"Hard",-113,1.09
"3187",0,1,0,7.42231349,0,45,0.629142157453146,0.371381597694575,0.772234599631468,0.234119990642324,0.625086902935043,0.365926574058557,0.757446663394706,0.220379991004769,0.593131868406868,0.429675884570324,0.694444444305556,0.377777778,0.593131868406868,0.429675884570324,0.694444444305556,0.377777778,0.631115350091088,0.37104837882066,0.773901223083535,0.228171245157908,0.631548045439587,0.37441110376401,0.762867033717241,0.242532441873688,0.506601282140762,0.470085470005401,0.5,0.5,0.471910112084585,0.47422680435583,0.52023691986862,1,"Hard",7,2.01
